Exercise,inv1,Total Sub,7, Unique Sub,5
Exercise,inv2,Total Sub,38, Unique Sub,32
Exercise,inv3,Total Sub,74, Unique Sub,55
Exercise,inv4,Total Sub,48, Unique Sub,41

