Exercise,inv1, Unique Sub,81
Exercise,inv2, Unique Sub,38
Exercise,inv3, Unique Sub,363
Exercise,inv4, Unique Sub,128
Exercise,inv5, Unique Sub,114
Exercise,inv6, Unique Sub,37
Exercise,inv7, Unique Sub,374
Exercise,inv8, Unique Sub,138

