Exercise,inv1,Total Sub,241, Unique Sub,29
Exercise,inv2,Total Sub,178, Unique Sub,63
Exercise,inv3,Total Sub,156, Unique Sub,23
Exercise,inv4,Total Sub,199, Unique Sub,47
Exercise,inv5,Total Sub,93, Unique Sub,44
Exercise,inv6,Total Sub,128, Unique Sub,12
Exercise,inv7,Total Sub,59, Unique Sub,21
Exercise,inv8,Total Sub,101, Unique Sub,40
Exercise,inv9,Total Sub,167, Unique Sub,70
Exercise,inv10,Total Sub,4, Unique Sub,2

