"visible in profile",12
"visible = (visible & profile)",5
"all u:User | u.visible in u.profile",38
"all w:Work | visible.w in profile.w",9
"all u:User, w:u.visible | w in u.profile",1
"all u:User, v:u.visible | v in u.profile",1
"all w:Work,u:User | w in u.visible implies w in u.profile",9
"all u: User, w: Work | w in u.visible implies w in u.profile",1
"all u:User | all w:Work | w in u.visible implies w in u.profile",1
"all u:User | u.visible in u.profile
  	all w:Work | visible.w in profile.w",1
