"Trash",2
"~ Trash",1
"not Trash",1
"Trash = {}",3
"none Trash",1
"Trash' = {}",1
"Trash = {{}}",1
"Trash t = {}",3
"Trash is empty",1
"~(File in Trash)",1
"no Trash in File",2
"no File in Trash",8
"Trash.link in iden",1
"all t : Trash | t = {}",1
"all f : File | f & Trash",1
"all f:File | f none Trash",1
"not some f : File | Trash",1
"all f:File | no f in Trash",3
"all f : File | f not Trash",1
"all t: File | no t in Trash",1
"all f : File | f not it Trash",1
"File x
x in File
x not in Trash",1
"all f:File | some t: Trash | not t",1
"all f : File, t : Trash | t->f not in File",1
