Exercise,inv1, Unique Sub,2
Exercise,inv2, Unique Sub,0
Exercise,inv3, Unique Sub,7
Exercise,inv4, Unique Sub,7
Exercise,inv5, Unique Sub,4
Exercise,inv6, Unique Sub,7
Exercise,inv7, Unique Sub,4
Exercise,inv8, Unique Sub,11
Exercise,inv9, Unique Sub,24
Exercise,inv10, Unique Sub,15
Exercise,inv11, Unique Sub,18
Exercise,inv12, Unique Sub,5
Exercise,inv13, Unique Sub,4
Exercise,inv14, Unique Sub,4
Exercise,inv15, Unique Sub,5

