Pairs,23
,,"Person.projects = Project",1
,,"all p: Project | some (Person<:projects).p",9
,,"all p : Project | some p.~(Person<:projects)",1
,,"all pro: Project | #pro.~{Person <: projects} >= 1",1
,,"all p:Project | some projects.p & Person",1
,,"all p : Project | some Person<:projects.p",1
,,"all p : Project | some (Person :>projects.p)",3
,,"all p: Project | some s: Person | s->p in projects",1
,,"all proj : Project | some p : Person | proj in p.projects",1
,,"Student:>projects.Project in Student
	all p:Project | some Person:>projects.p",1
,,"no (Person-Student) & (Person :> Person.projects)
  	all p : Project | some (Person :> projects.p)",1
,,"all p:Project, ps:Person | ps in (Person <: projects).ps implies ps in Student
  	all p:Project | some (Person <: projects).p",2

Pairs,97
,,"Student.projects = Project",1
,,"Project = Student.projects",2
,,"Project in Student.projects",3
,,"(Person & Student).projects = Project",1
,,"Person.((Person <: projects) & Student->Project) = Project",1
,,"all p : Project | p in Student.projects",1
,,"Student.projects & Person.projects = Project",1
,,"all p:Project | some projects.p & Student",7
,,"all p: Project | some (Student<:projects).p",5
,,"all p:Project | some Student<:projects.p",1
,,"all p : Project | some (Student :> projects.p)",1
,,"all p : Project | some projects & Student->p",1
,,"all p: Project | some p.~(Person <: projects)&Student",1
,,"all p: Project | some p.~(Student<:projects)",3
,,"all pro: Project | #pro.~{Student <: projects} >= 1",1
,,"all p: Project | some s: Student | p in s.projects",11
,,"all p: Project | (some s: Student | s in projects.p)",1
,,"all p:Project | some s:Student | s->p in projects",12
,,"all x : Project | some y : Student | y->x in projects",1
,,"all p : Project | some s: Student | s in p.~(Person <: projects)",3
,,"all pr:Project | some p:Student | p->pr in projects",1
,,"all p1 : Project | some s1 : Student | s1->p1 in projects",1
,,"all p1: Project | some pr1: Student | pr1->p1 in projects",3
,,"all p : Project | some c : Person <: projects.p | c in Student",1
,,"Student.projects = Project 
  	(Student <: projects) in Student some -> set Project",1
,,"all p: Project | some s: Student | s in p.~(Student <: projects)",1
,,"all x : univ | x in Project implies some y : Student | y->x in Person<:projects",1
,,"all p: Project | (some s: Person | s in projects.p and s in Student)",1
,,"all p:Project | some x:Person | p in x.projects and x in Student",1
,,"all x: Project | some y: Person | y in Student and x in y.projects",1
,,"all p: Project | some s: Person | p in s.projects && s in Student",3
,,"all p : Project | some e : Person | p in e.projects and e in Student",1
,,"all p: Project | some s: Person | s->p in projects and s in Student",1
,,"Student.projects = Person.projects
  	all p : Project | some p.~(Person <: projects)",1
,,"all p: Project | some s: Student | s->p in projects and s in Student",1
,,"all p: Project | some s: Person | s in p.~(Person <: projects) and s in Student",1
,,"all p:Project | some pe:Person | pe->p in projects and pe in Student",1
,,"all proj: Project | some p: Person | proj in p.projects and p in Student",1
,,"all p1 : Project | some pr1 : Person | pr1->p1 in projects and pr1 in Student",2
,,"all pro : Project | some per : Person | per->pro in projects && per in Student",1
,,"all proj: Project| some pers: Person | proj in pers.projects and pers in Student",3
,,"all p : Project | some s : Student | p in s.projects
  	no Professor.projects - Student.projects",1
,,"all p: Project | some pess : Person | p in pess.projects implies pess in Student
  all p: Project | p in Student.projects",1
,,"all p1 : Project |
  	(some pr1 : Student | pr1->p1 in projects)
	and
  	(some pr2 : Person | pr2->p1 in projects implies pr2 in Student)",1
,,"all p: Project | some s: Person | p in s.projects => s in Student
  	all p: Project | some s: Student | p in s.projects",2
,,"all p : Project | some s : Student | s->p in projects
	all person : Student, p2 : Project | person->p2 in projects implies person in Student",1
,,"all p1 : Project | some pr1 : Student | pr1->p1 in projects
  	all p1 : Project | some pr1 : Person | pr1->p1 in projects implies pr1 in Student",3
