Pairs,14
,,"Component in workstation.Workstation",2
,,"workstation in Component -> some Workstation",2
,,"all c : Component | some c.workstation",2
,,"iden :> Component in workstation.~workstation",1
,,"all c : Component | some w : Workstation | c->w in workstation",2
,,"all c: Component | some ws: Workstation  | ws in c.workstation",1
,,"all x : Component | some y : Workstation | one x.workstation & y - x.workstation & (Workstation-y)",3
,,"all a:Component | some b:Workstation | a->b in workstation
all a1,a2:Workstation | (some b:Component | a1->b in workstation and a2->b in workstation) implies a1 = a2",1

Pairs,1
,,"all c:Component | lone(c.workstation)",1

Pairs,1
,,"all c : Component | one wb : Workstation | c.workstation in wb",1

Pairs,1
,,"all c: Component, w: Workstation | w in c.workstation implies some workstation.w",1

