Exercise,inv1,Total Sub,35, Unique Sub,29
Exercise,inv2,Total Sub,13, Unique Sub,12
Exercise,inv3,Total Sub,62, Unique Sub,55
Exercise,inv4,Total Sub,220, Unique Sub,169
Exercise,inv5,Total Sub,25, Unique Sub,24
Exercise,inv6,Total Sub,23, Unique Sub,12
Exercise,inv7,Total Sub,84, Unique Sub,72

