Exercise,inv1,Total Sub,280, Unique Sub,39
Exercise,inv2,Total Sub,314, Unique Sub,31
Exercise,inv3,Total Sub,253, Unique Sub,40
Exercise,inv4,Total Sub,202, Unique Sub,51
Exercise,inv5,Total Sub,152, Unique Sub,42
Exercise,inv6,Total Sub,190, Unique Sub,28
Exercise,inv7,Total Sub,162, Unique Sub,16
Exercise,inv8,Total Sub,169, Unique Sub,51
Exercise,inv9,Total Sub,134, Unique Sub,31
Exercise,inv10,Total Sub,97, Unique Sub,29

