Pairs,1
,,"all disj g1,g2 : Grade, c : Course | one (c.projects)",1

Pairs,1
,,"all c:Course,p:c.projects | #(projects.p).(c.grades) < 3",1

Pairs,1
,,"all disj s, s1 : Student | all p : s.projects & s1.projects | one Course",1

Pairs,1
,,"all c : Course, disj s1, s2 : Student | c in (s1.enrolled & s2.enrolled)",1

Pairs,1
,,"all disj s, s1 : Student, p : s.projects & s1.projects | one s.((projects.p <: Course).grades)",1

Pairs,1
,,"all p : Project , g,g1 : Student.((Course :>projects.p).grades) |  g = g1 or g1=prev[g] or g=prev[g1]",1

Pairs,1
,,"all s,s1 : Student , p : (s.projects & s1.projects) | s.((Course :>projects.p).grades) = s1.((Course :>projects.p).grades)",1

Pairs,1
,,"all c: Course, s1: Student, s2: Student - s1 | ((s1.enrolled in c) and (s2.enrolled in c) and lone (s1.projects & s2.projects))",1

Pairs,3
,,"all c: Course, g1, g2: Grade, p: Project, disj s1, s2:Student | s1->p+s2->p in projects && c->s1->g1+c->s2->g2 in grades => g1=g2",1
,,"all p : Project | all s1, s2 : Student | s1->p in projects and s2->p in projects and s1 != s2 => 
  	( all g1, g2: Grade, c : Course | c->s1->g1 in grades and c->s2->g2 in grades => (g1 = g2 or g1 = g2 - 1 or g2 = g1 - 1) )",1
,,"all p : Project | all s1, s2 : Student | s1->p in projects and s2->p in projects and s1 != s2 => 
  	( all g1, g2: Grade, c : Course | c->s1->g1 in grades and c->s2->g2 in grades => (g1 = g2 or g1 = g2 - 1 or g2 = prev[g1]) )",1

Pairs,2
,,"all disj s : Student | all m1 : s.(Course.grades), m2 : (s.projects.~projects - s).(Course.grades) | m1 in m2 + prev[m2] + next[m2]",2

Pairs,1
,,"all s,s1 : Student , p : (s.projects & s1.projects) , g :s.((Course :>projects.p).grades) , g1: s1.((Course :>projects.p).grades) | g = g1",1

Pairs,7
,,"all c : Course, disj s1, s2 : Student |
  some (s1 . projects & s2 . projects & c . projects) =>
  (s1 . (c . grades)) = (s2 . (c . grades))",1
