"some trans",5
"lone trans",4
"some Init.trans",1
"some State.trans",28
"lone State.trans",3
"lone trans.State",1
"some trans.State",4
"some State.trans.State",1
"State in Event.(State.trans)",1
"trans in State some -> Event -> State",1
"some State.trans & Event->State",5
"all s:State | some trans.s",4
"all s:State | lone s.trans",4
"all s:State | lone trans.s",2
"~(trans.State).(trans.State) in iden",1
"let s = State <: trans.State | s.~s in iden",1
"all s1, s2:State | some e:Event | s1->e->s2 in trans implies s1!=s2",1
