"}

check Injectividade {
(all p:Photo, u1,u2:User | u1->p in posts and u2->p in posts => u1 = u2)
iff
(posts in User lone -> Photo)",2
"posts in User one->Photo",81
"~posts in Photo -> one  User",6
"all e : Photo | one posts.e",1
"all p:Photo| one posts.p",271
"all i: Photo| one posts.i",7
"all d : Photo | one posts.d",1
"all u:Photo| one posts.u",4
"all y : Photo | one posts.y",2
"all x:Photo|one posts.x",266
"all x : Photo | #(posts.x)=1",3
"all i: Photo | one i.~posts",2
"all i : Photo | #(posts.i)=1",2
"all p: Photo | one p.~posts",10
"all p:Photo | #posts.p=1",5
"all x: Photo | one x.~posts",1
"all img:Photo | one posts.img",6
"all ph : Photo | #(posts.ph) = 1",2
"all x: Photo | #(x.~posts) = 1",1
"all p: Photo | #p.~posts = 1",1
"all img : Photo | one (img.~posts)",1
"User.posts = Photo

posts.~posts in iden",1
"posts.~posts in iden and Photo in User.posts",1
"posts in User lone -> Photo
posts in User some -> Photo",7
"all i:Photo | one u:User | i in u.posts",18
"all x:Photo | one u:User | x in u.posts",7
"all p :Photo|one u:User| p in u.posts",215
"all p:Photo| one u:User | u in posts.p",11
"all a : Photo | one b : User | a in b.posts",1
"all i : Photo | one u : User | u in posts.i",5
"all p: Photo | one i: User | p in i.posts",1
"all x : Photo | one y : User | y in posts.x",1
"all f : Photo | one u : User | f in u.posts",2
"all x:Photo | one y:User | x in y.posts",9
"all y:Photo | one u:User| y in u.posts",8
"all p:Photo | one x:User | p in x.posts",3
"all p:Photo| one x:User| x->p in posts",8
"all x: Photo | one u: User | u->x in posts",1
"all i : Photo | one u : User | u -> i in posts",1
"all p : Photo | one y : User | y->p in posts",1
"all y : Photo | one x : User | x->y in posts",1
"all p:Photo| one u:User| u->p in posts",109
"all x: Photo|one y:User| y-> x in posts",21
"all ph: Photo | one u: User | ph in u.posts",2
"all im : Photo | one u : User| im in u.posts",1
"all i: Photo | one u: User | u in i.~posts",1
"all p:Photo | one u1:User | u1->p in posts",3
"User.posts = Photo
all p : Photo | lone posts.p",5
"Photo in User.posts
all p : Photo | one posts.p",1
"all img:Photo | one u:User | u->img in posts",4
"all p : Photo | one user : User | p in user.posts",1
"all img : Photo | one u : User | u in img.~(posts)",1
"all image : Photo | one u : User | image in u.posts",1
"all x : Photo | one posts.x
posts in User one -> set Photo",1
"all photo : Photo |
one user : User | photo in user.posts",1
"all x : univ | x in Photo implies one u : univ | u->x in posts",2
"all x : Photo | one posts.x
all x : Photo | one posts.x",1
"all x : Photo | some posts.x
all x : Photo | one posts.x",4
"all p: Photo | lone posts.p
all p: Photo | p in User.posts",1
