Exercise,inv1, Unique Sub,13
Exercise,inv2, Unique Sub,5
Exercise,inv3, Unique Sub,8
Exercise,inv4, Unique Sub,4
Exercise,inv5, Unique Sub,11
Exercise,inv6, Unique Sub,11
Exercise,inv7, Unique Sub,105
Exercise,inv8, Unique Sub,10

