"User.posts = Photo",2
"Photo = User.posts",2
"User.posts in Photo",1
"Photo in User.posts",14
"posts in User->Photo",3
"no (User->Photo).posts",1
"no User->Photo.posts",1
"posts.~posts in iden",4
"~posts.~posts in iden",1
"posts in User lone -> Photo",4
"posts in User some -> Photo",1
"User.posts = Photo + Ad",1
"Photo+Ad = User.posts",1
"(Photo + Ad) in User.posts",2
"all i : Photo | one i",1
"all p : Photo | one p.date",1
"all x: User | lone posts.x",1
"all p : univ | lone (posts.p)",2
"all u:User| lone posts.u",2
"all p:Photo | lone posts.p",16
"all u: Photo | lone posts.u",1
"all x:Photo | some posts.x",12
"all p: Photo | lone p.posts",2
"all p: Photo | some posts.p",8
"all u: Photo | lone u.posts",1
"all p:Photo| #(p.date) >0",1
"all u : User | posts.u in Photo",1
"all p: Photo | some p.~posts",1
"all u:User|u.posts in Photo",4
"all i: Photo |i in  User.posts",7
"all f : Photo | f in User.posts",1
"all p : User.posts | p in Photo",1
"all x: Photo | x in User.posts",4
"all p:Photo| p in User.posts",40
"all p:Photo|#(p.~posts)<=1",4
"all img:Photo | posts.img != none",1
"all x: Photo | Photo in User.posts",1
"all p : Photo-Ad | lone posts.p",1
"all p:Photo| one (p & User.posts)",4
"all i : Photo | one i & User.posts",1
"all p: Photo | lone User.posts & p",2
"all p : Photo | lone p & User.posts",1
"all x: Photo | x in (one User.posts)",1
"all u: User, p: Photo | one u->p",1
"all p:Photo|  #(p & User.posts) =1",1
"all photo: Photo | photo in User.posts",2
"Photo+Ad = User.posts + Influencer.posts",1
"all p : Photo, u : User | one posts.p",1
"all u:User , p: Photo| lone posts.p",1
"all u:User,f:Photo| posts.u in f",1
"all p : Photo | one User.posts implies some p",1
"all x : Photo | some y : User | one y",1
"posts.Photo in User or posts.Photo in Influencer",1
"all disj x,y:User | no x.posts & y.posts",1
"all p:Photo, u:User | u.posts in Photo",2
"all p:Photo,u:User|#(p.~posts)<=1",1
"all p : Photo | one u : User.posts | p = u",1
"all p:Photo | some u:User | lone posts.u",1
"all p:Photo | lone u:User | p in u.posts",6
"all x: Photo | (some u: User | x in u.posts)",2
"all i:Photo | some u:User | i in u.posts",8
"all x : Photo | some y : User | x in y.posts",1
"all p:Photo | some u:User | lone posts.p",1
"all p:Photo |some u:User | p in u.posts",36
