Pairs,4
,,"lone trans",4

Pairs,43
,,"some trans",5
,,"some State.trans",28
,,"some trans.State",4
,,"some State.trans.State",1
,,"some State.trans & Event->State",5

Pairs,1
,,"some Init.trans",1

Pairs,1
,,"lone trans.State",1

Pairs,3
,,"lone State.trans",3

Pairs,4
,,"all s:State | lone s.trans",4

Pairs,2
,,"all s:State | lone trans.s",2

Pairs,5
,,"State in Event.(State.trans)",1
,,"all s:State | some trans.s",4

Pairs,1
,,"~(trans.State).(trans.State) in iden",1

Pairs,1
,,"trans in State some -> Event -> State",1

Pairs,1
,,"let s = State <: trans.State | s.~s in iden",1

Pairs,1
,,"all s1, s2:State | some e:Event | s1->e->s2 in trans implies s1!=s2",1

