"no Track",1
"Train in Entry",1
"always no pos",2
"always no Track",1
"always no Train",2
"always Train in Entry",1
"always no Train.pos",4
"always (no Track.*prox)",1
"no prox and no Entry and no Exit",1
"all t : Train | always no t.pos",2
"always( all t:Train | no t.pos)",1
"always all t: Train | always t in Entry",1
"always all t: Train | always t in Track",1
"always all t: Train | always t' in t.pos",1
"always all t: Train, tk: Track | t->tk in pos or t->tk not in pos implies always t->tk in pos",1
