Pairs,1
,,"no link",1

Pairs,4
,,"some Trash",1
,,"some f:File | f in Trash",2
,,"some f:File, t:Trash | f in t",1

Pairs,15
,,"File in Trash",1
,,"all f:File|f in Trash",11
,,"not some f : File | f not in Trash",1
,,"all f:File | one t:Trash | f in t",1
,,"all f:File | some t:Trash | f in t",1

Pairs,3
,,"File not in Trash",2
,,"(some file : File | file not in Trash)",1

Pairs,2
,,"no f:File | all t:Trash | f in t",1
,,"all f:File | some t:Trash | f not in t",1

Pairs,2
,,"all f:File | one t:Trash | f not in t",2

