Exercise,inv1,Total Sub,5, Unique Sub,3
Exercise,inv2,Total Sub,66, Unique Sub,25
Exercise,inv3,Total Sub,8, Unique Sub,6
Exercise,inv4,Total Sub,17, Unique Sub,12

