Pairs,51
,,"Protected = Protected",1
,,"always Protected = Protected",2
,,"always Protected in Protected",2
,,"historically Protected in Protected",1
,,"all p: Protected | p'=p",2
,,"always always Protected in Protected",1
,,"always all p: Protected | p' = p",1
,,"all p: Protected | p' in Protected",1
,,"always File in Protected implies File in Protected",1
,,"always all f:Protected | f in Protected",6
,,"always all p:Protected | p in Protected",2
,,"always all p: Protected | p' in Protected",1
,,"all p: Protected | historically p in Protected",1
,,"always all f: Protected | once f in Protected",1
,,"always (all f:File&Protected | f in Protected)",2
,,"all f: File | f in Protected implies f' in Protected",1
,,"all f : File | once f in Protected implies f in Protected",1
,,"always all f:File | f in Protected implies f in Protected",13
,,"always all f : File | f not in Protected implies f not in Protected",1
,,"always all f: File | f in Protected implies f' in Protected",1
,,"always (all f:File | always (f in Protected implies f in Protected))",1
,,"always all p : Protected | once p in Protected => p in Protected",1
,,"always all f: File | always f in Protected implies always f in Protected",1
,,"always all f : File | ((f in Protected implies f  in Protected) or ( f not in Protected implies f not in Protected))",1
,,"always all f : File {
(f in Protected implies f in Protected)
(f not in Protected implies f not in Protected)
}",3
,,"all f : File {
always (f in Protected implies f in Protected)
always (f not in Protected implies f not in Protected)
}",1
,,"always all f:File | f in Protected implies always f in Protected and f not in Protected implies always f not in Protected",1

Pairs,5
,,"Protected' = Protected",4
,,"Protected = Protected'",1

Pairs,2
,,"Protected' in Protected",2

Pairs,3
,,"Protected in Protected'",2
,,"all f:File | f in Protected implies  f in Protected'",1

Pairs,5
,,"always Protected' in Protected",4
,,"always all p: Protected | historically p in Protected",1

Pairs,133
,,"always Protected in Protected'",17
,,"always no Protected - Protected'",1
,,"always all f:Protected | f in Protected'",4
,,"always all p:Protected | p in Protected'",3
,,"always all f : Protected | after f in Protected",1
,,"always all p: Protected | after p in Protected",1
,,"always all p:Protected | always p in Protected",12
,,"always all f:Protected | always f in Protected",22
,,"always all f:Protected | always f in Protected'",3
,,"always all p:Protected | always p in Protected'",1
,,"always all p: Protected | always (after p in Protected)",1
,,"always (all f:File&Protected | after f in Protected)",2
,,"always (all f:Protected | always after f in Protected)",1
,,"always (all f:File&Protected | always f in Protected)",5
,,"always all f:File | f in Protected implies f in Protected'",7
,,"always (all f:File | f in Protected implies after f in Protected)",2
,,"always (all f:File&Protected | always after f in Protected)",1
,,"always all f:File | f in Protected implies always f in Protected",19
,,"always all f:File | f in Protected implies always f in Protected'",5
,,"always all p : Protected | p in Protected => always p in Protected",3
,,"always all p: File | once p in Protected implies always p in Protected",1
,,"always all f:File | once f in Protected implies always f in Protected",5
,,"always all f:File | f in Protected implies after always f in Protected",2
,,"always all p: File | always (p in Protected implies after p in Protected)",1
,,"always all p: File | always (p in Protected implies always p in Protected)",1
,,"always all f: File | always (f in Protected implies always f in Protected)",2
,,"always all f: Protected | once f in Protected implies always f in Protected",1
,,"always all p:Protected | p in Protected implies after always p in Protected",2
,,"always all f: File | once f in Protected implies always after f in Protected",1
,,"always all f: File | always (once f in Protected implies always f in Protected)",1
,,"always all f:File | f in Protected implies f in Protected and f in Protected'",1
,,"always all p: File | always (once p in Protected implies always p in Protected)",1
,,"always all f: File | always (f in Protected implies after always f in Protected)",1
,,"always all f : Protected | eventually f in Protected implies always f in Protected",2

Pairs,43
,,"all p: Protected | always p in Protected",3
,,"all f:Protected | always f in Protected",12
,,"all f:Protected | always f in Protected'",1
,,"(all f:Protected | always after f in Protected)",1
,,"(all f:File&Protected | always f in Protected)",3
,,"all f:File&Protected | always after f in Protected",2
,,"all f : File | f in Protected => always f in Protected",9
,,"all f:File | f in Protected implies always  f in Protected'",1
,,"all p : Protected | p in Protected => always p in Protected",1
,,"all p: File | once p in Protected implies always p in Protected",1
,,"all f:File | once f in Protected implies always f in Protected",5
,,"all p: Protected | once p in Protected implies always p in Protected",1
,,"all f : File | historically f in Protected implies always f in Protected",1
,,"all p: Protected | historically p in Protected and always p in Protected",2

Pairs,1
,,"after all f : File | once f in Protected implies f in Protected",1

Pairs,2
,,"all f:File | always (f in Protected implies always f in Protected)",2

Pairs,1
,,"always all f: File | always (eventually f in Protected implies f in Protected)",1

Pairs,3
,,"always all f: File | (eventually f in Protected implies always f in Protected)",1
,,"always all f: File | always (eventually f in Protected implies always f in Protected)",1
,,"always all f:File | (f in Protected implies always f in Protected) and (f not in Protected implies always f not in Protected)",1

Pairs,1
,,"eventually all f: Protected | once f in Protected implies always f in Protected",1

